學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,日間/進修,學制班別,當學年度總量內核定新生招生名額(A),當學年度新生保留入學資格人數(B),當學年度總量內新生招生核定名額之實際註冊人數(C),當學年度各學系境外(新生)學生實際註冊人數 (E),當學年度新生註冊率(%)D=〔(C+E)/(A-B+E)〕＊100％,當學年度系所招生特色說明,當學年度招生特色說明資訊網
110,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,02112013,多媒體動畫系,日間,學士班(含四技),94,0,94,4,100.00,一、本系以培育多媒體與動畫設計相關文化創意產業人才為目標，課程融入完整、專業的多媒體與動畫創作流程教學，使學生具備獨立或群組創作能力，可參與各類競賽與職業證照考試，亦能執行商業需求的專案。 二、強調基礎繪畫訓練，傳統表現媒材與數位表現技法並重，教學上具備整合視覺藝術與影音科技的創作觀念及專業技能為依歸，以動畫製作人才培育為體，動畫在多媒體應用為用，並結合動畫、影像與音樂進行動態圖像課程，拓展作品之多樣與實用性。 三、藉由專案實習，以師徒制成立各類專業團隊，落實產學合作及專業服務功能，促進文化產業的蓬勃發展，使學生擁有紮根理論與實務兼備的優勢競爭力，領先同儕。 四、舉辦國內外大師蒞校辦理講座、研討會、研習營以及參訪、交流等活動與國際時勢潮流接軌、擴展師生國際視野。,https://dma.tut.edu.tw/p/403-1070-870.php?Lang=zh-tw
110,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,02122010,時尚設計系,日間,學士班(含四技),86,0,52,0,60.47,順應產業人才需求，民國97年創立時尚設計系，以培育「時尚設計師」及「鞋類／袋包類設計師」設計開發人才為主。是目前全國對於「袋包」及「鞋靴」專業課程授課內容規劃最完整的系。本系除有規劃完整的課程及與產業同步之設備外，特色說明如下：  ●業師授課：  為加強學生投入職場前之專業知能，專業課程聘有企業講師協助授課，實施以專業技能製作及專題研究創作，落實技能之實務演練，以縮短學用落差。  ●校外實習：  為使學生縮短步入職場摸索時間，本系規劃大四學生到鞋技中心及產業各做4.5個月的實習，共同培育「袋包」、「鞋靴」及「梭織」設計製作人才，希望學生經由參與實習探索未來職涯發展方向，習得實務經驗及正確之職業道德及工作態度，增加就業機會。  ●產學合作：  本系與相關產業進行產學合作，除了共同培養實務及理論兼具的學生建立就業管道外，同時將大學生的研發成果物以致用，以達技職教育的目標。  ●學術研討：  邀請國內外大師進行,https://fd.tut.edu.tw/p/412-1071-440.php?Lang=zh-tw
110,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,02123014,商品設計系,日間,學士班(含四技),135,0,108,0,80.00,一、以培訓「文化創意」人才為發展目標。 二、「商品設計」與「工藝設計」為二大教學主軸，課程規劃強化實務技能與落實產學合作，培育具有專業技能的產品設計師與工藝設計師。 三、以美學力（造形設計的美學素養與鑑賞力）、創新力（創意與企劃能力）、傳達力（圖文與口語表現能力）、思考力（設計理論與思維）、關懷力（人本設計具體表現）、資訊力（資訊整合與運用能力）為六大設計力建構商品設計系的教育特色。,https://pds.tut.edu.tw
110,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,02124015,室內設計系,日間,學士班(含四技),130,0,124,0,95.38,一、深化人文與藝術素養，建立國際觀與多元的視野。二、引導文化創意融入空間設計。三、加強數位化課程與電腦輔助設計軟硬體之應用。四、促進綠色室內設計與裝修，改善生態環境，達成永續發展。五、落實專業分工，室內設計實務與工程管理。六、輔導學生考取相關專業證照。,https://id.tut.edu.tw/p/412-1067-1039.php?Lang=zh-tw
110,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,02125042,服飾設計管理系,日間,學士班(含四技),95,0,75,2,79.38,一、培育學生具備服飾設計、行銷管理等專業職能與素養為課程教學內容。在因應時代產業需求下，課程設計結合不斷進化的產、學及職訓機構之人力、設備、經費等資源，強化學生升學、就業及國際化務實專業能力為目標。二、課程結構分為「服裝模組」和「行銷模組」兩大主軸，並融入文化、設計、創意等元素，啟發學生全方位潛能。三、辦理國際交換學生交流，推動國際大師講座、校外實習、服裝週系列競賽等活動，開闊學生國際視野。,"https://fdm.tut.edu.tw/p/406-1057-448,r47.php?Lang=zh-tw"
110,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,02131001,美術系,日間,學士班(含四技),108,0,89,0,82.41,一、 學制與報考資格：七年一貫制(國中畢業直升大學)，四年制(高中職畢)，碩士班、碩士在職專班(相關學系畢業、非本科生跨領域、專科生同等學力可報考)。 二、 教育目標：培養美術專業人才，建立業界夥伴關係，開拓學生就業市場，提升國際化視野，創造當代藝術新價值。 三、 辦學特色：學風開放、指導客觀、師資優秀、經驗豐富、因材施教、學習無礙、設備完善、空間專屬、課程多元、技學並重、產學結盟、印證學理、學以致用。 四、 除油畫、雕塑、水墨、陶瓷、版畫、複合媒材、攝影、環境藝術、數位藝術、新媒體等專業課程，尚有插畫、3D成型、公共藝術、翻模技術、人體繪畫、裝置藝術、創意木作、鑲嵌藝術。 五、 辦學績效：歷年科技大學系所專業評鑑成績優良、學生參賽表現出色、傑出校友出類拔萃。,https://art.tut.edu.tw/p/403-1073-49.php?Lang=zh-tw
110,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,02151004,流行音樂系,日間,學士班(含四技),50,0,50,4,100.00,一、課程共分為「流行音樂表演藝術」與「音樂工程創作」兩大模組。二、除聘請業界專家授課外，更結合本校音樂、美術、舞蹈、服裝、美容、多媒體動畫等各系教師及豐富的軟硬體資源設備，提供學生符合業界專業能力需求的教學內容。三、培育演奏(唱)之音樂專業人才，錄音、音樂創作、電子數位音樂、樂曲編曲之專業人才。,https://popmusic.tut.edu.tw
110,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,02152005,舞蹈系,日間,學士班(含四技),30,0,14,1,48.39,招收高中職畢業生，就讀四年獲學士學位： 一、以舞蹈教學、創作、展演為學習重點；以培養舞蹈教學師資、表演創作人才為教育目標。 二、每年與縣市文化中心及本校合作舉辦舞團公演、畢業公演及班級實習創作展，提供學生表演與創作的舞台。 三、與業界及社區推動實習及產學合作，培育學生務實致用能力，增進專業核心能力，使學生提早體驗職場，建立正確工作態度，增加學校實務教學資源及學生就業機會，增加就業適應力與競爭力。 四、研發創造性舞蹈教學的新教材與新教法。五、培訓流行舞蹈人才。??,https://dance.tut.edu.tw
110,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,02311009,應用英語系,日間,學士班(含四技),68,0,47,7,72.00,本系分為應用英語系及國際旅遊組兩組   一、整體培育目標： 1.培養專業外語能力。2.奠定商務專業基礎。3.培育英語教學師資。4.具備電腦實務專長。5.強化證照就業知能。6.塑造優質人文素養。  二、應用英語系教學特色： 1.奠定紮實之語文基礎，達到精通英文聽、說、讀、寫之能力。2.理論與實務結合，培養具國際觀之商務服務及英語教學人才。3.培育第二外語專長，提供多元教育機會。4.採用小班分級教學，提升教學成效。5.結合外語與文化創意產業知識，提高就業競爭力。6.提供校外實習，增進實務經驗，以畢業即就業為目標 。  三、國際旅遊組教學特色：1.強調理論與實務並重之課程模組。2.鼓勵自主學習，強化多元跨域能力。3.紥實語言課程，精進國際溝通能力。4.強化旅遊服務，提升休閒企劃能力。5.辦理海外實習參訪，拓展國際視野，培育跨國際溝通旅遊服務專業人才。,"https://english.tut.edu.tw/p/406-1077-448,r47.php?Lang=zh-tw"
110,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,04121025,財務金融系,日間,學士班(含四技),44,0,38,0,86.36,一、本系課程規劃重點特色如下： 1.提供財金專業課程與師資。2.師資和專業設備與實務結合。3.提供多元跨領域學分學程並重視職場倫理。二、落實技職教育精神，本系與多家企業機構簽訂建教合作，由建教合作機構提供實務師資，教授實務性課程，配合教學進度，實施教學參觀與校外實習。三、輔導學生取得各項專業證照，以提升學生未來在職場上之競爭力。四、培育目標：培育金融產業基礎專業從業人員及公司財務會計專業人才。,"https://fin.tut.edu.tw/p/406-1064-448,r47.php?Lang=zh-tw"
110,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,04131021,企業管理系,日間,學士班(含四技),90,0,73,1,81.32,一、本系發展重點為創意、創新及創業。 二、課程以創意為中心延伸出創業行銷管理及人力資源管理兩大模組，產學合作廠商廣泛，而其中又以零售業及文化創意產業為主。二、透過紮實的課程設計及確實的企業實習，使學生做中學、學中做，培養理論與實務兼具之專業人才。 四、為提升學生職場競爭力，本系設計以下策略: 1.落實職場實習，共有寒暑假實習，大四全年實習及大四下學期實習。2.鼓勵學生考取專業證照，並由老師輔導考照。3.設計海外研習活動，提升學生國際觀及國際思維能力。 4.設計跨領域學分學程，培養學生有關設計、藝術等跨領域知識。,https://dba.tut.edu.tw/p/403-1065-49.php?Lang=zh-tw
110,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,04141023,國際企業經營系,日間,學士班(含四技),40,0,22,2,57.14,一、本系課程區分為「國際商務管理」、「國際貿易與運籌管理」二項模組，搭配跨系、院的「國際商務秘書」學分學程，以培養具有就業競爭力的學生。二、本校訂有證照抵免學分辦法。三、本系提供至企業實習的機會。 四、延聘外籍教師並舉辦國際商務海外研習等活動提昇外語能力。,https://ibusiness.tut.edu.tw/p/426-1063-3.php?Lang=zh-tw
110,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,06131027,資訊管理系,日間,學士班(含四技),64,0,55,0,85.94,一、導入新興資訊課程，強化做中學實務與創新應用。二、跨領域學程實務教學，順利銜接實習與就業。三、資訊通訊技術和管理，結合產業需求創新發展。四、開設全學期實習課程，達成產學合一目的。五、發展人機互動與娛樂軟體，符合前瞻產業需求。,"https://mis.tut.edu.tw/p/406-1003-448,r47.php?Lang=zh-tw"
